id,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,runtime,status,tagline,title,revenue,release_year,release_month,release_day,release_dow,collection_name,has_collection,Mystery,Thriller,Western,Documentary,War,Horror,Foreign,Drama,Adventure,Science Fiction,Action,Romance,Animation,Crime,Comedy,TV Movie,Family,Fantasy,History,Music,num_companies,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_company_Columbia Pictures,production_company_New Line Cinema,production_company_Metro-Goldwyn-Mayer (MGM),production_company_Touchstone Pictures,production_company_Walt Disney Pictures,production_company_Columbia Pictures Corporation,production_company_Relativity Media,production_company_Canal+,production_company_TriStar Pictures,production_company_United Artists,production_company_Dune Entertainment,production_company_Miramax Films,production_company_Village Roadshow Pictures,production_company_BBC Films,production_company_StudioCanal,production_company_Regency Enterprises,production_company_Fox Searchlight Pictures,production_company_Working Title Films,production_company_Lionsgate,production_company_Amblin Entertainment,production_company_DreamWorks SKG,production_company_Dimension Films,production_company_Summit Entertainment,production_company_Film4,production_company_Morgan Creek Productions,production_company_Hollywood Pictures,num_countries,production_country_US,production_country_GB,production_country_FR,production_country_DE,production_country_CA,production_country_IN,production_country_JP,production_country_IT,production_country_RU,production_country_AU,production_country_CN,production_country_ES,production_country_HK,production_country_IE,production_country_MX,production_country_KR,production_country_SE,production_country_NZ,production_country_CZ,production_country_DK,production_country_NL,production_country_BE,production_country_BR,production_country_HU,production_country_ZA,num_languages,language_en,language_fr,language_es,language_de,language_ru,language_it,language_ja,language_zh,language_hi,language_ar,language_pt,language_ko,language_cn,language_pl,language_th,language_hu,language_sv,language_ta,language_la,language_cs,language_he,language_el,language_da,language_fa,language_tr,language_ur,language_no,language_nl,language_sw,language_vi,num_Keywords,keyword_woman director,keyword_independent film,keyword_duringcreditsstinger,keyword_murder,keyword_based on novel,keyword_violence,keyword_sport,keyword_revenge,keyword_aftercreditsstinger,keyword_dystopia,keyword_sex,keyword_biography,keyword_sequel,keyword_nudity,keyword_friendship,keyword_suspense,keyword_police,keyword_female nudity,keyword_love,keyword_drug,keyword_detective,keyword_teenager,keyword_prison,keyword_3d,keyword_father son relationship,keyword_musical,keyword_high school,keyword_family,keyword_los angeles,keyword_wedding,num_cast,all_cast,cast_name_Bruce McGill,cast_name_Forest Whitaker,cast_name_Samuel L. Jackson,cast_name_Robert De Niro,cast_name_John Turturro,cast_name_Owen Wilson,cast_name_Morgan Freeman,cast_name_Jason Statham,cast_name_Liam Neeson,cast_name_Frank Welker,cast_name_Susan Sarandon,cast_name_Willem Dafoe,cast_name_John Goodman,cast_name_Mel Gibson,cast_name_Sylvester Stallone,cast_name_George Clooney,cast_name_Mark Wahlberg,cast_name_Christian Bale,cast_name_Julianne Moore,cast_name_Sigourney Weaver,cast_name_John Leguizamo,cast_name_William H. Macy,cast_name_Bruce Willis,cast_name_Nicolas Cage,cast_name_Colleen Camp,cast_name_Ed Harris,cast_name_John C. Reilly,cast_name_Kathy Bates,cast_name_Allison Janney,cast_name_Kevin Bacon,genders_0,genders_1,genders_2,cast_character_,cast_character_Himself,cast_character_Dancer,cast_character_Herself,cast_character_Additional Voices (voice),cast_character_Debutante,cast_character_Doctor,cast_character_Waitress,cast_character_Reporter,cast_character_Nurse,cast_character_Bartender,cast_character_Security Guard,cast_character_Nightclub Dancer,cast_character_Student,cast_character_Jack,jobs_Producer,jobs_Executive Producer,jobs_Director,jobs_Screenplay,jobs_Editor,jobs_Casting,jobs_Director of Photography,jobs_Original Music Composer,jobs_Art Direction,jobs_Production Design,jobs_Costume Design,jobs_Writer,jobs_Set Decoration,jobs_Makeup Artist,jobs_Sound Re-Recording Mixer,departments_Production,departments_Sound,departments_Art,departments_Crew,departments_Writing,departments_Costume & Make-Up,departments_Camera,departments_Directing,departments_Editing,departments_Visual Effects,departments_Lighting,departments_Actors,log_budget,log_popularity,_budget_runtime_ratio,_budget_popularity_ratio,_budget_year_ratio,_releaseYear_popularity_ratio,_releaseYear_popularity_ratio2,_year_to_log_budget,_year_to_log_popularity,has_homepage,isTaglineNA,isTitleDifferent,isMovieReleased,original_title_letter_count,original_title_word_count,title_word_count,overview_word_count,tagline_word_count,meanruntimeByYear,meanPopularityByYear,meanBudgetByYear
1001,6788000,,tt0101775,en,Drop Dead Fred,"When Elizabeth returns to her mother's home after her marriage breaks up, she recreates her imaginary childhood friend, Fred, to escape from the trauma of losing her husband and her job. In between the chaos and mayhem that Fred creates, Elizabeth attempts to win back her husband and return to normality.",7.88101,/skRvltgHJXnFRMfZNOiID6o4UQn.jpg,672019200000000000,103.0,Released,Dishes. Relationships. Wind. This guy breaks everything.,Drop Dead Fred,13878334,1991,4,19,4,No Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Carrie Fisher Keith Charles Marsha Mason Phoebe Cates Rik Mayall Ron Eldard Tim Matheson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,2,0,1,1,2,0,0,0,15.730667052655042,2.1839152892750575,65902.91262135922,861310.9233461194,1.7123767148047682,252.63259404568703,0.003958317428427925,126.56805927781407,911.6653973611335,1,0,0,1,14,3,3,51.0,7.0,,,
2871,60000000,http://www.italianjobmovie.com/,tt0317740,en,The Italian Job,"Charlie Croker pulled off the crime of a lifetime. The one thing that he didn't plan on was being double-crossed. Along with a drop-dead gorgeous safecracker, Croker and his team take off to re-steal the loot and end up in a pulse-pounding, pedal-to-the-metal chase that careens up, down, above and below the streets of Los Angeles.",13.995044,/jNRCNX1uDiUf6mteFxOBn30wL8Q.jpg,1054252800000000000,110.0,Released,Get in. Get out. Get even.,The Italian Job,176070171,2003,5,30,4,No Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,Boris Lee Krutonog Charlize Theron Cristiano Bonora Donald Sutherland Edward Norton Erik Walker Fabio Scarpa Fausto Callegarini Franky G Gawtti Gregory Scott Cummins Jason Statham Jimmy Shubert Mark Wahlberg Mary Portser Melanie Jayne Olek Krupa Seth Green Stefano Petronelli Tammi Cubilette Tiberio Greco Yasiin Bey,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,7,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,2,1,1,0,2,1,1,0,2,1,0,16,14,14,28,4,8,8,3,7,7,6,0,17.909855136853043,2.7077197465081047,545454.5454545454,4287231.965830189,14.955101047879005,143.12209379263118,0.006987041437843235,111.83786717953035,739.736821945138,0,0,0,1,15,3,3,56.0,6.0,,,
14,53000000,,tt0377471,en,Be Cool,"Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music exec on the way.",13.314233,/ekKCH7Zkb5ZTr1f1AczZY23FH.jpg,1109894400000000000,118.0,Released,Everyone is looking for the next big hit,Be Cool,95226116,2005,3,4,4,Chili Palmer Collection,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,Alex Kubik André Benjamin Anna Nicole Smith Anthony J. Ribustello Apl.de.Ap  Arielle Kebbel Ashley Roberts Brad Whitford Brian Christensen Carmen Getit Carol Duboc Cedric the Entertainer Christina Milian Christopher Toler Clifford McGhee Craig Susser Danny DeVito Darren Carter Debi Mazar Donyelle Denise Jones Dwayne Johnson Fergie Fred Durst Gene Simmons George Fisher Gregory Alan Williams Gustavo Vargas Harvey Keitel Ivan 'Flipz' Velez James Woods Joe Perry Joey Kramer John Travolta Joyce Tolbert Kasey Campbell Kimberly J. Brown Kimberly Wyatt Margaret Travolta Minae Noji Nick Loren Nicole Scherzinger Noelle Scaggs Paul Adelstein RZA Robert Pastorelli Russ Irwin Sahar Simmons Scott Adsit Serdar Kalsin Shanell Woodgett Steve Lucky Steven Tyler Sérgio Mendes Taboo Tom Hamilton Uma Thurman Vince Vaughn Will.i.am Wyclef Jean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,0,1,1,2,1,0,0,1,0,0,7,1,4,0,2,0,1,1,2,0,0,0,17.78580249038432,2.6612543569539397,449152.5423728814,3980702.4557854743,13.18399761195515,150.59072497829953,0.006640515211970075,112.73036463122645,753.4041211659732,1,0,0,1,7,2,2,23.0,8.0,,,
65,12000000,,tt1821549,en,Nebraska,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.",11.160699,/zyG3vYWK7SwWT4bvrWeFef0J7fp.jpg,1379721600000000000,115.0,Released,Life's not about winning or losing. It's about how you get there in the end.,Nebraska,17654912,2013,9,21,5,No Collection,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Angela McEwan Anthony G. Schmidt Bob Nelson Bob Odenkirk Bruce Dern Devin Ratray Franklin Dennis Jones June Squibb Kevin Kunkel Mary Louise Wilson Missy Doty Rance Howard Stacy Keach Will Forte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,1,1,1,1,1,1,1,1,1,1,9,12,5,20,1,5,7,3,4,1,2,0,16.300417291085605,2.4982093584385363,104347.82608695653,1075201.4725959369,2.9613769810686574,180.36504702796842,0.005544311475409835,123.49377099081214,805.7771432167685,1,0,0,1,8,1,1,28.0,15.0,,,
1230,150000000,http://disney.go.com/disneypictures/sorcerersapprentice/,tt0963966,en,The Sorcerer's Apprentice,"Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",12.533525,/ZNSrRpdJ6FjMy4Iu6JpRTJ5Q87.jpg,1278979200000000000,109.0,Released,It's The Coolest Job Ever.,The Sorcerer's Apprentice,215283742,2010,7,13,1,No Collection,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,Alfred Molina Alice Krige Ethan Peck Gregory Woo Ian Alda Jake Cherry James A. Stephens Jay Baruchel Monica Bellucci Nicolas Cage Omar Benson Miller Peyton List Teresa Palmer Toby Kebbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,18.826145858727198,2.6051699404008652,1376146.7889908256,11967902.086603729,37.12779386648845,160.36988796049,0.006235584577114427,106.76640960306958,771.5427576639071,0,0,0,1,25,3,3,69.0,5.0,,,
1700,20000000,http://www.disturbia.com/,tt0486822,en,Disturbia,"Kale is a 17-year-old placed under house arrest after punching his teacher. He is confined to his house, and decides to use his free time spying on his neighbors. Things start to get weird when guests enter the Turner's house and don't come back out. Kale and his friends, Ronnie and Ashley, start to grow more and more interested in what is actually happening within the house of Robert Turner.",18.006896,/eyQ7vWEm2SClbAlNLTOhQhkSkFF.jpg,1176336000000000000,105.0,Released,"The quieter the street, the darker the secrets....",Disturbia,117760134,2007,4,12,3,No Collection,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Aaron Yoo Brandon Caruso Carrie-Anne Moss Daniel Caruso David Morse Elyse Mirto Jose Pablo Cantillo Kent Shocknek Kevin Quinn  Luciano Rauso Matt Craven Sarah Roemer Shia LaBeouf Suzanne Rico Viola Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,1,2,1,0,0,1,1,0,0,0,0,8,1,1,1,2,1,1,2,1,0,0,0,16.811242881518265,2.944801860685398,190476.19047619047,1110685.59511867,4.96518289623587,111.45729947015853,0.008972045839561535,119.3843913947868,681.5399116641668,0,0,0,1,9,1,1,70.0,8.0,,,
1905,0,,tt0093148,en,Harry and the Hendersons,"Returning from a hunting trip in the forest, the Henderson family's car hits an animal in the road. At first they fear it was a man, but when they examine the ""body"" they find it's a ""bigfoot"". They think it's dead so they decide to take it home (there could be some money in this). As you guessed, it isn't dead. Far from being the ferocious monster they fear ""Harry"" to be, he's a friendly giant.",9.296024,/mhpajPCVjE3y4wgDLichDF5Peq8.jpg,549849600000000000,110.0,Released,"When You Can't Believe Your Eyes, Trust Your Heart.",Harry and the Hendersons,49998613,1987,6,5,4,No Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,Bill Ontiverous David Richardt David Suchet Don Ameche Jacqueline Moscou John Lithgow Joshua Rudoy Kevin Peter Hall Lainie Kazan Laura Kenny M. Emmet Walsh Margaret Langrick Melinda Dillon Richard Arnold Sean Morgan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,2,0,2,1,0,0,0,0,0.0,2.3317578012934397,0.0,0.0,0.0,213.74729669372627,0.00467842174131857,inf,852.14682198031,1,0,0,1,24,4,4,76.0,9.0,,,
951,40000000,,tt0103962,fr,Christopher Columbus: The Discovery,"Genoan navigator Christopher Columbus has a dream to find an alternative route to sail to the Indies, by traveling west instead of east, across the unchartered Ocean sea. After failing to find backing from the Portugese, he goes to the Spanish court to ask Queen Isabella and King Ferdinand for help. After surviving a grilling from the Head of the Spanish Inquisition Tomas de Torquemada, he eventually gets the blessing from Queen Isabella and sets sail in three ships to travel into the unknown. Along the way he must deal with sabotage from Portugese spies and mutiny from a rebellious crew.",5.996407,/wJ3X1zev76KblOSVsW74eTrpLTM.jpg,714355200000000000,120.0,Released,,Christopher Columbus: The Discovery,8251071,1992,8,21,4,No Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Benicio del Toro Catherine Zeta-Jones George Fisher Georges Corraface Marlon Brando Rachel Ward Robert Davi Tom Selleck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,17.50439003707821,1.9453967315648208,333333.3333333333,6670661.280997104,10.080482572861728,332.1989317936558,0.0030102444779116465,113.80002363867001,1023.9556629653083,1,0,0,1,35,4,4,101.0,,,,
2147,0,http://www.aiweiweifilm.org/,tt1845773,en,Ai Weiwei: Never Sorry,"Ai Weiwei is known for many things – great architecture, subversive in-your-face art, and political activism. He has also called for greater transparency on the part of the Chinese state. Director Alison Klayman chronicles the complexities of Ai’s life for three years, beginning with his rise to public prominence via blog and Twitter after he questioned the deaths of more than 5,000 students in the 2008 Sichuan earthquake. The record continues through his widely publicized arrest in Beijing in April of 2011. As Ai prepares various works of art for major international exhibitions, his activism heats up, and his run-ins with China’s authorities become more and more frequent.",2.643111,/i9nvuwAPr7OZ3k8muFawpMHL8Xa.jpg,1339632000000000000,91.0,Released,Can an artist change China?,Ai Weiwei: Never Sorry,181107,2012,6,14,3,No Collection,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Ai Weiwei Dan-qing Chen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.2928379869556015,0.0,0.0,0.0,761.224178628896,0.0013136734592445328,inf,1556.2661526815857,0,0,0,1,22,4,4,108.0,5.0,,,
415,65000000,http://www.dictatorthemovie.com/,tt1645170,en,The Dictator,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.,7.446085,/uAvG211cGNKSFyPzXFVMZzjkBB8.jpg,1337040000000000000,83.0,Released,kurd,The Dictator,179379533,2012,5,15,1,No Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Aasif Mandvi Adeel Akhtar Alex Kruz Anna Faris Ben Kingsley Jason Mantzoukas John C. Reilly Kathryn Hahn Megan Fox Michelle Bergh Olivia Taylor Dudley Rizwan Manji Sacha Baron Cohen Sayed Badreya Seth Morris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,8,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,1,2,1,0,0,1,0,0,1,0,0,0,0,3,1,0,1,2,2,0,1,1,0,0,0,17.989897843244528,2.133703020396702,783132.530120482,8729419.554034099,16.05674106454711,270.2091098879478,0.0037008374751491056,111.84054615160228,942.9615934207777,0,0,0,1,12,2,2,24.0,1.0,,,
1147,0,,tt0111218,en,Sleep with Me,"Six different writers wrote a scene each of this romantic comedy featuring the marriage and turbulent relationship of Joseph and Sarah, with Joseph's best friend Frank trying hard to cope with letting the love of his life marry his best friend. Featuring Quentin Tarantino in a cameo as Sid, a movie-bore party goer",6.398905,/qJeShgsOf7uG35L0mkGQ2jHFvnd.jpg,757382400000000000,86.0,Released,An Unconventional Romance,Sleep with Me,161410,1994,1,1,5,No Collection,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,Adrienne Shelly Craig Sheffer Eric Stoltz Meg Tilly Parker Posey Quentin Tarantino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,6,0,1,1,0,0,0,0,0.0,2.0013320162880706,0.0,0.0,0.0,311.61581551843636,0.003209079739217653,inf,996.3364318222074,1,0,0,1,13,3,3,53.0,3.0,,,
559,23000000,http://www.foxmovies.com/movies/eddie-the-eagle,tt1083452,en,Eddie the Eagle,"Inspired by true events, Eddie the Eagle is a feel-good story about Michael ""Eddie"" Edwards (Taron Egerton), an unlikely but courageous British ski-jumper who never stopped believing in himself - even as an entire nation was counting him out. With the help of a rebellious and charismatic coach (played by Hugh Jackman), Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics.",7.528276,/hPM6huKXieBuDxgw4rssLbq0ijG.jpg,1456444800000000000,106.0,Released,"Win or lose, always aim high",Eddie the Eagle,46152411,2016,2,26,4,No Collection,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Ania Sowinski Anthony Chisholm Aria DeMaris Carlton Bunce Christopher Walken Daniel Ings Dickon Tolson Edvin Endre Graham Fletcher-Cook Hugh Jackman Iris Berben Jessica Williams Jim Broadbent Jo Hartley Joachim Raaf Jozef Aoki Keith Allen Lasco Atkins Mads Sjøgård Pettersen Marc Benjamin Mark Benton Matt Rippy Matthew Brandon Rune Temte Taron Egerton Tim McInnerny Tom Dab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,1,1,0,0,0,16.951004817371683,2.1433872308772726,216981.1320754717,3055148.3500339254,5.65909234063996,267.7903945073215,0.003734263888888889,118.93100271754795,940.5673277128119,0,0,0,1,15,3,3,80.0,6.0,,,
547,30000000,,tt0257360,en,About Schmidt,"66-year-old Warren Schmidt is a retired insurance salesman and has no particular plans other than to drive around in the motor home his wife insisted they buy. He's not altogether bitter, but not happy either, as everything his wife does annoys him, and he disapproves of the man his daughter is about to marry. When his wife suddenly dies, he sets out to postpone the imminent marriage of his daughter to a man he doesn't like, while coping with discoveries about his late wife and himself in the process.",11.066473,/riJV5Bq0IXItG3ceywNWkw7il7K.jpg,1039737600000000000,125.0,Released,Schmidt Happens,About Schmidt,105834556,2002,12,13,4,No Collection,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,Cheryl Hamada Connie Ray Dermot Mulroney Harry Groener Hope Davis Howard Hesseman Jack Nicholson James M. Connor Jill Anderson June Squibb Kathy Bates Len Cariou Mark Venhuizen Matt Winston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,0,1,1,2,1,1,0,1,2,0,4,1,4,0,2,9,1,2,1,1,0,0,17.216707972959764,2.4904307803110606,240000.0,2710890.8140832223,7.485022470037455,180.90678032648702,0.005527708791208791,116.28239284445687,803.8769902088768,1,0,0,1,13,2,2,89.0,2.0,,,
